"","receiver_id","receiver_player_name","Pos","posteam","complete_pass","yards_gained","G"
"15585","00-0030470","V.McDonald","TE","PIT",1,5,14
"15586","00-0036233","D.Peoples-Jones","WR","CLE",0,0,12
"15587","00-0034791","N.Chubb","RB","CLE",0,0,12
"15588","00-0031382","J.Landry","WR","CLE",1,5,15
"15589","00-0031382","J.Landry","WR","CLE",1,14,15
"15590","00-0033553","J.Conner","RB","PIT",1,3,13
"15591","00-0036326","C.Claypool","WR","PIT",1,41,16
"15592","00-0035216","Di.Johnson","WR","PIT",0,0,15
"15593","00-0033553","J.Conner","RB","PIT",1,8,13
"15594","00-0032977","R.Higgins","WR","CLE",1,13,13
"15595","00-0033885","D.Njoku","TE","CLE",1,14,13
"15596","00-0032392","A.Hooper","TE","CLE",1,2,13
"15597","00-0033857","J.Smith-Schuster","WR","PIT",1,7,16
"15598","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"15599","00-0033885","D.Njoku","TE","CLE",1,-1,13
"15600","00-0030470","V.McDonald","TE","PIT",1,14,14
"15601","00-0036326","C.Claypool","WR","PIT",0,0,16
"15602","00-0036326","C.Claypool","WR","PIT",1,10,16
"15603","00-0030470","V.McDonald","TE","PIT",1,3,14
"15604","00-0035216","Di.Johnson","WR","PIT",1,8,15
"15605","00-0036326","C.Claypool","WR","PIT",0,0,16
"15606","00-0034676","J.Washington","WR","PIT",0,0,16
"15607","00-0036326","C.Claypool","WR","PIT",0,0,16
"15608","00-0036326","C.Claypool","WR","PIT",1,28,16
"15609","00-0032392","A.Hooper","TE","CLE",1,13,13
"15610","00-0031382","J.Landry","WR","CLE",1,7,15
"15611","00-0032977","R.Higgins","WR","CLE",0,0,13
"15612","00-0030470","V.McDonald","TE","PIT",0,0,14
"15613","00-0036326","C.Claypool","WR","PIT",0,0,16
"15614","00-0033857","J.Smith-Schuster","WR","PIT",1,13,16
"15615","00-0035216","Di.Johnson","WR","PIT",1,47,15
"15616","00-0030470","V.McDonald","TE","PIT",1,2,14
"15617","00-0033857","J.Smith-Schuster","WR","PIT",1,2,16
"15618","00-0032211","T.Lockett","WR","SEA",1,5,16
"15619","00-0032211","T.Lockett","WR","SEA",1,5,16
"15620","00-0033387","J.Hollister","TE","SEA",0,0,16
"15621","00-0033288","G.Kittle","TE","SF",1,3,8
"15622","00-0035640","D.Metcalf","WR","SEA",0,0,16
"15623","00-0033387","J.Hollister","TE","SEA",1,6,16
"15624","00-0033307","K.Bourne","WR","SF",1,3,15
"15625","00-0034286","R.James","WR","SF",0,0,11
"15626","00-0032211","T.Lockett","WR","SEA",1,8,16
"15627","00-0032211","T.Lockett","WR","SEA",1,2,16
"15628","00-0033594","C.Carson","RB","SEA",1,29,12
"15629","00-0035640","D.Metcalf","WR","SEA",0,0,16
"15630","00-0032211","T.Lockett","WR","SEA",1,26,16
"15631","00-0035640","D.Metcalf","WR","SEA",1,5,16
"15632","00-0035640","D.Metcalf","WR","SEA",1,4,16
"15633","00-0032211","T.Lockett","WR","SEA",1,4,16
"15634","00-0035640","D.Metcalf","WR","SEA",0,0,16
"15635","00-0032211","T.Lockett","WR","SEA",1,7,16
"15636","00-0032211","T.Lockett","WR","SEA",0,0,16
"15637","00-0033288","G.Kittle","TE","SF",1,1,8
"15638","00-0033288","G.Kittle","TE","SF",1,-5,8
"15639","00-0034286","R.James","WR","SF",1,45,11
"15640","00-0033288","G.Kittle","TE","SF",1,14,8
"15641","00-0034286","R.James","WR","SF",1,2,11
"15642","00-0034115","J.Wilson","RB","SF",0,0,12
"15643","00-0034115","J.Wilson","RB","SF",1,4,12
"15644","00-0033288","G.Kittle","TE","SF",1,9,8
"15645","00-0033288","G.Kittle","TE","SF",0,0,8
"15646","00-0031376","J.McKinnon","RB","SF",1,6,16
"15647","00-0034159","W.Dissly","TE","SEA",0,0,16
"15648","00-0035640","D.Metcalf","WR","SEA",0,0,16
"15649","00-0033288","G.Kittle","TE","SF",1,41,8
"15650","00-0033307","K.Bourne","WR","SF",0,0,15
"15651","00-0036247","F.Swain","WR","SEA",0,0,16
"15652","00-0035640","D.Metcalf","WR","SEA",0,0,16
"15653","00-0033307","K.Bourne","WR","SF",1,27,15
"15654","00-0034115","J.Wilson","RB","SF",0,0,12
"15655","00-0033288","G.Kittle","TE","SF",1,5,8
"15656","00-0033307","K.Bourne","WR","SF",1,11,15
"15657","00-0034073","R.Dwelley","TE","SF",1,13,16
"15658","00-0033594","C.Carson","RB","SEA",1,10,12
"15659","00-0032211","T.Lockett","WR","SEA",1,9,16
"15660","00-0032211","T.Lockett","WR","SEA",1,5,16
"15661","00-0034159","W.Dissly","TE","SEA",1,20,16
"15662","00-0032211","T.Lockett","WR","SEA",1,6,16
"15663","00-0034286","R.James","WR","SF",0,0,11
"15664","00-0034054","R.Cracraft","WR","SF",1,12,9
"15665","00-0033288","G.Kittle","TE","SF",0,0,8
"15666","00-0035640","D.Metcalf","WR","SEA",1,12,16
"15667","00-0032211","T.Lockett","WR","SEA",1,9,16
"15668","00-0032211","T.Lockett","WR","SEA",0,0,16
"15669","00-0033387","J.Hollister","TE","SEA",0,0,16
"15670","00-0035640","D.Metcalf","WR","SEA",0,0,16
"15671","00-0032211","T.Lockett","WR","SEA",1,4,16
"15672","00-0034115","J.Wilson","RB","SF",0,0,12
"15673","00-0034054","R.Cracraft","WR","SF",1,5,9
"15674","00-0034115","J.Wilson","RB","SF",1,5,12
"15675","00-0034286","R.James","WR","SF",1,19,11
"15676","00-0033307","K.Bourne","WR","SF",1,21,15
"15677","00-0034073","R.Dwelley","TE","SF",1,8,16
"15678","00-0034115","J.Wilson","RB","SF",0,0,12
"15679","00-0033307","K.Bourne","WR","SF",1,14,15
"15680","00-0034115","J.Wilson","RB","SF",1,3,12
"15681","00-0033589","D.Moore","WR","SEA",1,5,16
"15682","00-0031236","B.Cooks","WR","HOU",1,20,15
"15683","00-0033840","C.Hansen","WR","HOU",0,0,5
"15684","00-0033840","C.Hansen","WR","HOU",1,4,5
"15685","00-0035676","A.Brown","WR","TEN",1,21,14
"15686","00-0033871","C.Davis","WR","TEN",0,0,14
"15687","00-0033455","A.Firkser","TE","TEN",1,6,16
"15688","00-0031236","B.Cooks","WR","HOU",0,0,15
"15689","00-0033871","C.Davis","WR","TEN",0,0,14
"15690","00-0033871","C.Davis","WR","TEN",0,0,14
"15691","00-0031236","B.Cooks","WR","HOU",1,8,15
"15692","00-0034366","K.Coutee","WR","HOU",1,42,8
"15693","00-0032257","D.Johnson","RB","HOU",0,0,11
"15694","00-0031236","B.Cooks","WR","HOU",1,9,15
"15695","00-0032257","D.Johnson","RB","HOU",0,0,11
"15696","00-0034366","K.Coutee","WR","HOU",1,2,8
"15697","00-0034364","J.Akins","TE","HOU",0,0,13
"15698","00-0035676","A.Brown","WR","TEN",1,8,14
"15699","00-0033439","P.Brown","TE","HOU",1,14,13
"15700","00-0034366","K.Coutee","WR","HOU",1,7,8
"15701","00-0031236","B.Cooks","WR","HOU",0,0,15
"15702","00-0034081","S.Mitchell","WR","HOU",1,20,6
"15703","00-0031236","B.Cooks","WR","HOU",1,7,15
"15704","00-0033871","C.Davis","WR","TEN",1,1,14
"15705","00-0033871","C.Davis","WR","TEN",1,19,14
"15706","00-0035676","A.Brown","WR","TEN",1,4,14
"15707","00-0033840","C.Hansen","WR","HOU",1,12,5
"15708","00-0034366","K.Coutee","WR","HOU",1,8,8
"15709","00-0031236","B.Cooks","WR","HOU",1,14,15
"15710","00-0033439","P.Brown","TE","HOU",1,6,13
"15711","00-0033439","P.Brown","TE","HOU",1,7,13
"15712","00-0034366","K.Coutee","WR","HOU",0,0,8
"15713","00-0034366","K.Coutee","WR","HOU",1,2,8
"15714","00-0031236","B.Cooks","WR","HOU",0,0,15
"15715","00-0033871","C.Davis","WR","TEN",1,4,14
"15716","00-0035676","A.Brown","WR","TEN",1,29,14
"15717","00-0033871","C.Davis","WR","TEN",0,0,14
"15718","00-0033455","A.Firkser","TE","TEN",1,12,16
"15719","00-0033858","J.Smith","TE","TEN",1,8,15
"15720","00-0031236","B.Cooks","WR","HOU",1,11,15
"15721","00-0033439","P.Brown","TE","HOU",1,14,13
"15722","00-0031236","B.Cooks","WR","HOU",1,38,15
"15723","00-0033871","C.Davis","WR","TEN",1,6,14
"15724","00-0033871","C.Davis","WR","TEN",0,0,14
"15725","00-0031236","B.Cooks","WR","HOU",1,20,15
"15726","00-0031236","B.Cooks","WR","HOU",1,27,15
"15727","00-0032257","D.Johnson","RB","HOU",1,0,11
"15728","00-0035676","A.Brown","WR","TEN",1,11,14
"15729","00-0033871","C.Davis","WR","TEN",0,0,14
"15730","00-0036182","N.Westbrook-Ikhine","WR","TEN",0,0,14
"15731","00-0032257","D.Johnson","RB","HOU",1,4,11
"15732","00-0034364","J.Akins","TE","HOU",1,9,13
"15733","00-0031236","B.Cooks","WR","HOU",1,7,15
"15734","00-0033439","P.Brown","TE","HOU",1,7,13
"15735","00-0035676","A.Brown","WR","TEN",1,11,14
"15736","00-0035676","A.Brown","WR","TEN",1,5,14
"15737","00-0035676","A.Brown","WR","TEN",1,5,14
"15738","00-0035676","A.Brown","WR","TEN",0,0,14
"15739","00-0035676","A.Brown","WR","TEN",1,5,14
"15740","00-0033871","C.Davis","WR","TEN",1,9,14
"15741","00-0033858","J.Smith","TE","TEN",0,0,15
"15742","00-0032257","D.Johnson","RB","HOU",1,32,11
"15743","00-0031236","B.Cooks","WR","HOU",1,5,15
"15744","00-0034366","K.Coutee","WR","HOU",1,29,8
"15745","00-0031236","B.Cooks","WR","HOU",0,0,15
"15746","00-0031236","B.Cooks","WR","HOU",0,0,15
"15747","00-0033840","C.Hansen","WR","HOU",0,0,5
"15748","00-0035676","A.Brown","WR","TEN",1,52,14
"15749","00-0034414","B.Scott","RB","PHI",0,0,16
"15750","00-0036328","A.Gibson","RB","WAS",1,6,14
"15751","00-0034104","C.Sims","WR","WAS",1,1,16
"15752","00-0032602","J.McKissic","RB","WAS",1,10,16
"15753","00-0031260","L.Thomas","TE","WAS",1,18,16
"15754","00-0035659","T.McLaurin","WR","WAS",0,0,15
"15755","00-0034104","C.Sims","WR","WAS",1,16,16
"15756","00-0034104","C.Sims","WR","WAS",1,5,16
"15757","00-0035659","T.McLaurin","WR","WAS",1,5,15
"15758","00-0033733","G.Ward","WR","PHI",0,0,16
"15759","00-0030061","Z.Ertz","TE","PHI",0,0,11
"15760","00-0035659","T.McLaurin","WR","WAS",1,6,15
"15761","00-0035659","T.McLaurin","WR","WAS",1,5,15
"15762","00-0035592","T.Fulgham","WR","PHI",1,15,13
"15763","00-0034414","B.Scott","RB","PHI",1,9,16
"15764","00-0032602","J.McKissic","RB","WAS",1,4,16
"15765","00-0030061","Z.Ertz","TE","PHI",1,7,11
"15766","00-0030061","Z.Ertz","TE","PHI",1,4,11
"15767","00-0036387","J.Reagor","WR","PHI",1,15,11
"15768","00-0035659","T.McLaurin","WR","WAS",1,5,15
"15769","00-0030061","Z.Ertz","TE","PHI",0,0,11
"15770","00-0032602","J.McKissic","RB","WAS",1,4,16
"15771","00-0032602","J.McKissic","RB","WAS",0,0,16
"15772","00-0034104","C.Sims","WR","WAS",1,15,16
"15773","00-0034104","C.Sims","WR","WAS",1,6,16
"15774","00-0031260","L.Thomas","TE","WAS",0,0,16
"15775","00-0034928","S.Sims","WR","WAS",1,6,12
"15776","00-0032602","J.McKissic","RB","WAS",1,6,16
"15777","00-0031260","L.Thomas","TE","WAS",1,13,16
"15778","00-0034414","B.Scott","RB","PHI",0,0,16
"15779","00-0035659","T.McLaurin","WR","WAS",1,5,15
"15780","00-0033733","G.Ward","WR","PHI",0,0,16
"15781","00-0032602","J.McKissic","RB","WAS",0,0,16
"15782","00-0035592","T.Fulgham","WR","PHI",0,0,13
"15783","00-0030061","Z.Ertz","TE","PHI",0,0,11
"15784","00-0035659","T.McLaurin","WR","WAS",1,11,15
"15785","00-0031260","L.Thomas","TE","WAS",1,6,16
"15786","00-0035659","T.McLaurin","WR","WAS",1,3,15
"15787","00-0032602","J.McKissic","RB","WAS",0,0,16
"15788","00-0036398","J.Hightower","WR","PHI",0,0,13
"15789","00-0031260","L.Thomas","TE","WAS",0,0,16
"15790","00-0030061","Z.Ertz","TE","PHI",1,5,11
"15791","00-0031260","L.Thomas","TE","WAS",0,0,16
"15792","00-0032602","J.McKissic","RB","WAS",1,6,16
"15793","00-0034414","B.Scott","RB","PHI",1,5,16
"15794","00-0033733","G.Ward","WR","PHI",1,6,16
"15795","00-0034414","B.Scott","RB","PHI",0,0,16
"15796","00-0036398","J.Hightower","WR","PHI",0,0,13
"15797","00-0035676","A.Brown","WR","TEN",0,0,14
"15798","00-0034753","M.Andrews","TE","BAL",0,0,14
"15799","00-0035676","A.Brown","WR","TEN",1,28,14
"15800","00-0033858","J.Smith","TE","TEN",1,4,15
"15801","00-0035676","A.Brown","WR","TEN",1,14,14
"15802","00-0033858","J.Smith","TE","TEN",1,5,15
"15803","00-0033455","A.Firkser","TE","TEN",1,9,16
"15804","00-0035676","A.Brown","WR","TEN",1,10,14
"15805","00-0035662","M.Brown","WR","BAL",1,7,16
"15806","00-0035703","M.Boykin","WR","BAL",0,0,16
"15807","00-0033455","A.Firkser","TE","TEN",1,35,16
"15808","00-0035676","A.Brown","WR","TEN",0,0,14
"15809","00-0033871","C.Davis","WR","TEN",0,0,14
"15810","00-0034753","M.Andrews","TE","BAL",1,17,14
"15811","00-0030663","W.Snead","WR","BAL",1,5,13
"15812","00-0035662","M.Brown","WR","BAL",1,28,16
"15813","00-0034753","M.Andrews","TE","BAL",0,0,14
"15814","00-0032141","G.Swaim","TE","TEN",1,5,10
"15815","00-0035662","M.Brown","WR","BAL",1,9,16
"15816","00-0035676","A.Brown","WR","TEN",0,0,14
"15817","00-0035662","M.Brown","WR","BAL",1,19,16
"15818","00-0036158","J.Dobbins","RB","BAL",1,-6,15
"15819","00-0034753","M.Andrews","TE","BAL",1,4,14
"15820","00-0034652","C.Batson","WR","TEN",1,6,12
"15821","00-0032764","D.Henry","RB","TEN",1,7,16
"15822","00-0033871","C.Davis","WR","TEN",0,0,14
"15823","00-0034753","M.Andrews","TE","BAL",1,3,14
"15824","00-0035676","A.Brown","WR","TEN",1,18,14
"15825","00-0036182","N.Westbrook-Ikhine","WR","TEN",1,12,14
"15826","00-0035676","A.Brown","WR","TEN",1,3,14
"15827","00-0032764","D.Henry","RB","TEN",1,-2,16
"15828","00-0035662","M.Brown","WR","BAL",1,17,16
"15829","00-0035662","M.Brown","WR","BAL",1,20,16
"15830","00-0035662","M.Brown","WR","BAL",0,0,16
"15831","00-0035676","A.Brown","WR","TEN",1,10,14
"15832","00-0035676","A.Brown","WR","TEN",0,0,14
"15833","00-0033858","J.Smith","TE","TEN",0,0,15
"15834","00-0035662","M.Brown","WR","BAL",1,9,16
"15835","00-0034753","M.Andrews","TE","BAL",1,17,14
"15836","00-0030663","W.Snead","WR","BAL",1,4,13
"15837","00-0032764","D.Henry","RB","TEN",1,6,16
"15838","00-0036182","N.Westbrook-Ikhine","WR","TEN",1,5,14
"15839","00-0032464","K.Raymond","WR","TEN",0,0,15
"15840","00-0035662","M.Brown","WR","BAL",0,0,16
"15841","00-0032765","M.Thomas","WR","NO",1,5,7
"15842","00-0036422","A.Trautman","TE","NO",0,0,15
"15843","00-0032765","M.Thomas","WR","NO",1,13,7
"15844","00-0035215","D.Harris","WR","NO",1,1,9
"15845","00-0036422","A.Trautman","TE","NO",1,4,15
"15846","00-0031428","A.Robinson","WR","CHI",0,0,16
"15847","00-0035215","D.Harris","WR","NO",1,9,9
"15848","00-0035215","D.Harris","WR","NO",1,17,9
"15849","00-0027685","E.Sanders","WR","NO",0,0,14
"15850","00-0032765","M.Thomas","WR","NO",1,11,7
"15851","00-0036290","C.Kmet","TE","CHI",1,9,16
"15852","00-0034426","J.Wims","WR","CHI",1,28,13
"15853","00-0034426","J.Wims","WR","CHI",0,0,13
"15854","00-0036290","C.Kmet","TE","CHI",1,6,16
"15855","00-0035215","D.Harris","WR","NO",1,17,9
"15856","00-0027061","J.Cook","TE","NO",0,0,15
"15857","00-0034353","A.Miller","WR","CHI",0,0,16
"15858","00-0036290","C.Kmet","TE","CHI",1,1,16
"15859","00-0034353","A.Miller","WR","CHI",1,11,16
"15860","00-0027061","J.Cook","TE","NO",1,7,15
"15861","00-0032765","M.Thomas","WR","NO",0,0,7
"15862","00-0034353","A.Miller","WR","CHI",1,11,16
"15863","00-0031428","A.Robinson","WR","CHI",1,2,16
"15864","00-0035685","D.Montgomery","RB","CHI",0,0,15
"15865","00-0036422","A.Trautman","TE","NO",0,0,15
"15866","00-0035215","D.Harris","WR","NO",1,24,9
"15867","00-0027685","E.Sanders","WR","NO",1,0,14
"15868","00-0032765","M.Thomas","WR","NO",1,6,7
"15869","00-0032765","M.Thomas","WR","NO",0,0,7
"15870","00-0031428","A.Robinson","WR","CHI",1,21,16
"15871","00-0031428","A.Robinson","WR","CHI",1,15,16
"15872","00-0034426","J.Wims","WR","CHI",0,0,13
"15873","00-0032765","M.Thomas","WR","NO",1,38,7
"15874","00-0027061","J.Cook","TE","NO",1,10,15
"15875","00-0033906","A.Kamara","RB","NO",1,7,15
"15876","00-0027685","E.Sanders","WR","NO",1,3,14
"15877","00-0027061","J.Cook","TE","NO",0,0,15
"15878","00-0027061","J.Cook","TE","NO",1,11,15
"15879","00-0030513","L.Murray","RB","NO",1,6,15
"15880","00-0034426","J.Wims","WR","CHI",0,0,13
"15881","00-0030513","L.Murray","RB","NO",1,5,15
"15882","00-0033906","A.Kamara","RB","NO",1,10,15
"15883","00-0035215","D.Harris","WR","NO",1,5,9
"15884","00-0027061","J.Cook","TE","NO",0,0,15
"15885","00-0035406","L.Humphrey","WR","NO",1,14,3
"15886","00-0027061","J.Cook","TE","NO",1,12,15
"15887","00-0035215","D.Harris","WR","NO",1,10,9
"15888","00-0036290","C.Kmet","TE","CHI",0,0,16
"15889","00-0035590","R.Ridley","WR","CHI",1,18,5
"15890","00-0031428","A.Robinson","WR","CHI",1,5,16
"15891","00-0031428","A.Robinson","WR","CHI",1,5,16
"15892","00-0035590","R.Ridley","WR","CHI",1,18,5
"15893","00-0031428","A.Robinson","WR","CHI",1,7,16
"15894","00-0027696","J.Graham","TE","CHI",1,6,16
"15895","00-0027696","J.Graham","TE","CHI",1,19,16
"15896","00-0031387","E.Ebron","TE","PIT",1,4,15
"15897","00-0033553","J.Conner","RB","PIT",1,5,13
"15898","00-0035217","B.Snell","RB","PIT",0,0,16
"15899","00-0032392","A.Hooper","TE","CLE",0,0,13
"15900","00-0032392","A.Hooper","TE","CLE",1,6,13
"15901","00-0031382","J.Landry","WR","CLE",1,40,15
"15902","00-0031382","J.Landry","WR","CLE",1,4,15
"15903","00-0032977","R.Higgins","WR","CLE",1,12,13
"15904","00-0035216","Di.Johnson","WR","PIT",1,11,15
"15905","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"15906","00-0035216","Di.Johnson","WR","PIT",0,0,15
"15907","00-0034791","N.Chubb","RB","CLE",1,7,12
"15908","00-0031387","E.Ebron","TE","PIT",0,0,15
"15909","00-0031387","E.Ebron","TE","PIT",1,11,15
"15910","00-0033857","J.Smith-Schuster","WR","PIT",1,9,16
"15911","00-0031387","E.Ebron","TE","PIT",1,6,15
"15912","00-0035216","Di.Johnson","WR","PIT",0,0,15
"15913","00-0034676","J.Washington","WR","PIT",1,14,16
"15914","00-0036326","C.Claypool","WR","PIT",1,1,16
"15915","00-0031387","E.Ebron","TE","PIT",0,0,15
"15916","00-0034676","J.Washington","WR","PIT",0,0,16
"15917","00-0032977","R.Higgins","WR","CLE",0,0,13
"15918","00-0032977","R.Higgins","WR","CLE",0,0,13
"15919","00-0035216","Di.Johnson","WR","PIT",1,5,15
"15920","00-0030470","V.McDonald","TE","PIT",0,0,14
"15921","00-0032392","A.Hooper","TE","CLE",0,0,13
"15922","00-0035217","B.Snell","RB","PIT",1,4,16
"15923","00-0033857","J.Smith-Schuster","WR","PIT",1,5,16
"15924","00-0034676","J.Washington","WR","PIT",1,17,16
"15925","00-0034676","J.Washington","WR","PIT",1,10,16
"15926","00-0034676","J.Washington","WR","PIT",1,27,16
"15927","00-0033553","J.Conner","RB","PIT",1,7,13
"15928","00-0035216","Di.Johnson","WR","PIT",1,6,15
"15929","00-0034676","J.Washington","WR","PIT",1,4,16
"15930","00-0031387","E.Ebron","TE","PIT",1,5,15
"15931","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"15932","00-0032977","R.Higgins","WR","CLE",0,0,13
"15933","00-0034791","N.Chubb","RB","CLE",1,1,12
"15934","00-0034791","N.Chubb","RB","CLE",1,21,12
"15935","00-0032392","A.Hooper","TE","CLE",1,8,13
"15936","00-0032392","A.Hooper","TE","CLE",1,5,13
"15937","00-0032392","A.Hooper","TE","CLE",1,7,13
"15938","00-0035216","Di.Johnson","WR","PIT",0,0,15
"15939","00-0035216","Di.Johnson","WR","PIT",1,11,15
"15940","00-0036326","C.Claypool","WR","PIT",1,15,16
"15941","00-0032392","A.Hooper","TE","CLE",1,7,13
"15942","00-0032977","R.Higgins","WR","CLE",1,16,13
"15943","00-0032392","A.Hooper","TE","CLE",0,0,13
"15944","00-0032977","R.Higgins","WR","CLE",0,0,13
"15945","00-0036326","C.Claypool","WR","PIT",1,7,16
"15946","00-0031387","E.Ebron","TE","PIT",1,9,15
"15947","00-0033857","J.Smith-Schuster","WR","PIT",1,10,16
"15948","00-0035216","Di.Johnson","WR","PIT",1,12,15
"15949","00-0033553","J.Conner","RB","PIT",1,4,13
"15950","00-0031387","E.Ebron","TE","PIT",1,10,15
"15951","00-0035216","Di.Johnson","WR","PIT",1,15,15
"15952","00-0031387","E.Ebron","TE","PIT",1,17,15
"15953","00-0031382","J.Landry","WR","CLE",0,0,15
"15954","00-0031382","J.Landry","WR","CLE",0,0,15
"15955","00-0035216","Di.Johnson","WR","PIT",1,1,15
"15956","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"15957","00-0035216","Di.Johnson","WR","PIT",1,15,15
"15958","00-0033857","J.Smith-Schuster","WR","PIT",1,27,16
"15959","00-0036326","C.Claypool","WR","PIT",0,0,16
"15960","00-0036326","C.Claypool","WR","PIT",0,0,16
"15961","00-0033857","J.Smith-Schuster","WR","PIT",1,15,16
"15962","00-0030470","V.McDonald","TE","PIT",0,0,14
"15963","00-0035216","Di.Johnson","WR","PIT",0,0,15
"15964","00-0031387","E.Ebron","TE","PIT",0,0,15
"15965","00-0033857","J.Smith-Schuster","WR","PIT",1,5,16
"15966","00-0036233","D.Peoples-Jones","WR","CLE",0,0,12
"15967","00-0033857","J.Smith-Schuster","WR","PIT",1,4,16
"15968","00-0033857","J.Smith-Schuster","WR","PIT",1,-2,16
"15969","00-0033857","J.Smith-Schuster","WR","PIT",1,7,16
"15970","00-0036233","D.Peoples-Jones","WR","CLE",1,8,12
"15971","00-0032977","R.Higgins","WR","CLE",0,0,13
"15972","00-0031382","J.Landry","WR","CLE",1,17,15
"15973","00-0031382","J.Landry","WR","CLE",1,14,15
"15974","00-0034791","N.Chubb","RB","CLE",1,40,12
"15975","00-0035216","Di.Johnson","WR","PIT",1,7,15
"15976","00-0035216","Di.Johnson","WR","PIT",1,15,15
"15977","00-0033857","J.Smith-Schuster","WR","PIT",1,25,16
"15978","00-0036326","C.Claypool","WR","PIT",1,29,16
"15979","00-0031382","J.Landry","WR","CLE",0,0,15
"15980","00-0033923","K.Hunt","RB","CLE",1,13,16
"15981","00-0031382","J.Landry","WR","CLE",1,17,15
"15982","00-0033885","D.Njoku","TE","CLE",1,7,13
"15983","00-0032392","A.Hooper","TE","CLE",1,8,13
"15984","00-0032392","A.Hooper","TE","CLE",0,0,13
"15985","00-0033857","J.Smith-Schuster","WR","PIT",1,1,16
"15986","00-0033553","J.Conner","RB","PIT",1,5,13
"15987","00-0033553","J.Conner","RB","PIT",1,9,13
"15988","00-0031387","E.Ebron","TE","PIT",0,0,15
"15989","00-0032392","A.Hooper","TE","CLE",1,5,13
"15990","00-0035216","Di.Johnson","WR","PIT",1,19,15
"15991","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"15992","00-0033857","J.Smith-Schuster","WR","PIT",1,18,16
"15993","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"15994","00-0035216","Di.Johnson","WR","PIT",0,0,15
"15995","00-0033857","J.Smith-Schuster","WR","PIT",0,0,16
"15996","00-0033857","J.Smith-Schuster","WR","PIT",1,33,16
"15997","00-0036326","C.Claypool","WR","PIT",1,7,16
"15998","00-0029608","T.Hilton","WR","IND",1,9,15
"15999","00-0036252","M.Pittman","WR","IND",1,6,13
"16000","00-0036252","M.Pittman","WR","IND",0,0,13
"16001","00-0029608","T.Hilton","WR","IND",0,0,15
"16002","00-0029000","C.Beasley","WR","BUF",1,4,15
"16003","00-0031051","J.Brown","WR","BUF",0,0,9
"16004","00-0034367","N.Hines","RB","IND",0,0,16
"16005","00-0029608","T.Hilton","WR","IND",1,23,15
"16006","00-0036252","M.Pittman","WR","IND",1,22,13
"16007","00-0036223","J.Taylor","RB","IND",1,0,15
"16008","00-0031588","S.Diggs","WR","BUF",0,0,16
"16009","00-0031588","S.Diggs","WR","BUF",1,36,16
"16010","00-0036196","G.Davis","WR","BUF",1,16,16
"16011","00-0035250","D.Singletary","RB","BUF",1,5,16
"16012","00-0035689","D.Knox","TE","BUF",1,3,12
"16013","00-0036223","J.Taylor","RB","IND",0,0,15
"16014","00-0029608","T.Hilton","WR","IND",0,0,15
"16015","00-0036223","J.Taylor","RB","IND",1,6,15
"16016","00-0036252","M.Pittman","WR","IND",1,32,13
"16017","00-0030181","J.Doyle","TE","IND",1,2,14
"16018","00-0034367","N.Hines","RB","IND",1,8,16
"16019","00-0036252","M.Pittman","WR","IND",1,31,13
"16020","00-0030181","J.Doyle","TE","IND",1,10,14
"16021","00-0033217","M.Alie-Cox","TE","IND",1,16,15
"16022","00-0030710","T.Burton","TE","IND",1,2,13
"16023","00-0036252","M.Pittman","WR","IND",0,0,13
"16024","00-0031588","S.Diggs","WR","BUF",0,0,16
"16025","00-0036196","G.Davis","WR","BUF",1,37,16
"16026","00-0029000","C.Beasley","WR","BUF",1,7,15
"16027","00-0036196","G.Davis","WR","BUF",1,19,16
"16028","00-0035689","D.Knox","TE","BUF",1,2,12
"16029","00-0031051","J.Brown","WR","BUF",0,0,9
"16030","00-0031051","J.Brown","WR","BUF",0,0,9
"16031","00-0029000","C.Beasley","WR","BUF",1,10,15
"16032","00-0029000","C.Beasley","WR","BUF",1,13,15
"16033","00-0031588","S.Diggs","WR","BUF",1,16,16
"16034","00-0033251","Z.Pascal","WR","IND",0,0,16
"16035","00-0030181","J.Doyle","TE","IND",1,7,14
"16036","00-0030181","J.Doyle","TE","IND",1,12,14
"16037","00-0033217","M.Alie-Cox","TE","IND",1,6,15
"16038","00-0030181","J.Doyle","TE","IND",1,1,14
"16039","00-0030710","T.Burton","TE","IND",1,19,13
"16040","00-0036223","J.Taylor","RB","IND",0,0,15
"16041","00-0036252","M.Pittman","WR","IND",0,0,13
"16042","00-0031588","S.Diggs","WR","BUF",1,4,16
"16043","00-0029000","C.Beasley","WR","BUF",1,4,15
"16044","00-0031588","S.Diggs","WR","BUF",1,35,16
"16045","00-0033251","Z.Pascal","WR","IND",1,11,16
"16046","00-0036252","M.Pittman","WR","IND",0,0,13
"16047","00-0033217","M.Alie-Cox","TE","IND",1,6,15
"16048","00-0033251","Z.Pascal","WR","IND",1,9,16
"16049","00-0029000","C.Beasley","WR","BUF",1,3,15
"16050","00-0031588","S.Diggs","WR","BUF",1,16,16
"16051","00-0029000","C.Beasley","WR","BUF",1,16,15
